time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid,activity,battery,annotation
2020-09-03T01:54:17.000Z,45.51638035,-122.62392602,34.0,18.224,85.5,4.3,0,gps,1.2,0.8,1.5,-18.0,,,,27,
2020-09-03T01:54:10.802Z,45.5164587,-122.6242316,25.899999618530273,22.321,,,0,network,,,,,,,,27,
2020-09-03T01:54:30.000Z,45.51648851,-122.62337121,35.0,11.792,94.4,2.28,0,gps,1.2,0.9,1.5,-18.0,,,,26,
2020-09-03T01:54:37.000Z,45.51647104,-122.62308616,32.0,11.792,81.4,1.78,0,gps,0.8,0.7,1.1,-18.0,,,,26,
2020-09-03T01:54:44.000Z,45.51639637,-122.62303928,29.0,8.576,156.1,2.71,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:54:47.711Z,45.5165317,-122.623422,26.200000762939453,30.99,,,0,network,,,,,,,,26,
2020-09-03T01:54:57.000Z,45.5159897,-122.62304475,29.0,5.36,173.5,4.84,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:55:04.000Z,45.51577998,-122.62304633,29.0,7.504,181.5,3.09,0,gps,0.7,0.7,0.9,-18.0,,,,26,
2020-09-03T01:55:12.000Z,45.5154763,-122.6230616,26.0,12.864,184.0,3.57,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:55:19.578Z,45.5150547,-122.6229895,27.899999618530273,31.122,,,0,network,,,,,,,,26,
2020-09-03T01:55:28.000Z,45.5149679,-122.62310319,28.0,20.368,117.8,1.96,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:55:32.909Z,45.5150943,-122.6230222,27.399999618530273,21.161,,,0,network,,,,,,,,26,
2020-09-03T01:55:42.000Z,45.5151464,-122.62274317,26.0,15.008,104.7,0.42,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:55:49.666Z,45.5152092,-122.6227462,27.899999618530273,21.832,,,0,network,,,,,,,,26,
2020-09-03T01:55:59.000Z,45.51524051,-122.6227397,29.0,24.656,,0.0,0,gps,0.7,0.7,1.0,-18.0,,,,26,
2020-09-03T01:55:49.666Z,45.5152092,-122.6227462,27.899999618530273,21.832,,,0,network,,,,,,,,26,
2020-09-03T01:56:14.000Z,45.51523205,-122.62276944,30.0,20.368,,0.0,0,gps,1.1,0.9,1.4,-18.0,,,,26,
2020-09-03T01:56:21.643Z,45.5152006,-122.6228545,27.399999618530273,27.603,,,0,network,,,,,,,,26,
